Id_bien;No_voie;Type_de_voie;Voie;Section;No_plan;Premier_Lot;Surface_Carrez_du_1er_Lot;Nombre_de_lots;Type_local;Surface_reelle_bati;Nb_piece_principale;Nature_culture;Nature_culture_speciale;Surface_terrain;CodeComm_CodeDep
30465;1;ALL;DU BORDEAU;BW;180;66;71,72;2;Appartement;70;3;;;;95607
30466;5844;RES;LA VALLEE DE BOIS QUARRE;S;844;14;39,83;1;Appartement;44;2;;;;972213
30467;28;;LE PONT;Y;777;28;21,71;1;Maison;32;2;;;;04189
30468;6;RUE;SAINTE MARGUERITE;CT;329;117;29,37;1;Appartement;29;1;;;;06004
30469;1;RUE;PAUL DOUMER;AH;274;35;48,39;1;Appartement;63;1;;;;06011
30470;6;CHE;DE ST MICHEL CAP ROUX;BE;220;4;69,51;1;Appartement;65;3;;;;06059
30471;4;AV;THIERS;BK;197;114;71,13;1;Appartement;72;2;;;;06083
30472;82;CHE;DE LA MADONETTE DE TERRON;;119;30;54,09;1;Appartement;54;3;;;;06088
30473;7;AV;ANTONIA AUGUSTA;HD;204;40;23,04;1;Appartement;23;1;;;;06088
30474;99;AV;HESPERIDES;KC;34;21;26,08;1;Appartement;33;2;;;;06088
30475;5;CHE;DE L ARBRE;BA;354;48;91,41;2;Appartement;91;5;;;;06149
30476;20;RUE;DES NOES;BR;280;17;65,73;2;Appartement;65;2;;;;10387
30477;23;AV;PIERRE BROSSOLETTE;CH;313;13;71,1;1;Appartement;71;3;;;;10387
30478;10;AV;DES GARRIGUES;BN;75;76;39,37;1;Maison;42;3;;;;11145
30479;12;RUE;DE L'OSERAIE;AS;572;1;67,95;1;Maison;69;3;;;;11262
30480;22;AV;DE MILLAU;AB;563;40;67,86;1;Appartement;68;3;;;;12146
30481;5927;VC;RES LE CAP BLEU;AB;807;113;36,52;1;Appartement;36;2;;;;14079
30482;14;VC;LE BOULOIR;BC;863;6;24,96;1;Appartement;32;2;;;;14333
30483;4;RUE;DU CARMEL;AC;218;16;100,6;3;Appartement;96;4;;;;14366
30484;9001;VC;RES L OREE DE DEAUVILLE 1;AE;244;47;45,01;1;Appartement;45;2;;;;14557
30485;23;RUE;ROSSINI;AC;199;5;11,62;1;Appartement;12;1;;;;14715
30486;3;RUE;DE LA MOTTE GRENET;AI;91;2;55,18;1;Appartement;50;2;;;;17010
30487;12;RUE;PIERRE FEUTREN;AD;946;108;23,52;2;Appartement;24;1;;;;22162
30488;52;RUE;DE LA PETITE CORNICHE;AR;418;4;18,61;1;Appartement;18;1;;;;22168
30489;9000;RUE;DES ROCHES DOUVRES;BM;235;33;88,77;2;Appartement;90;5;;;;22278
30490;42;BD;HOCHE;CX;83;2;25,03;2;Appartement;29;2;;;;22278
30491;10;BD;DU GEN DE GAULLE;C;706;72;39,95;1;Appartement;49;2;;;;22325
30492;9;IMP;DESBRUN;AC;340;1;105,83;1;Maison;106;4;;;;26064
30493;360;AV;VICTOR HUGO;CN;22;138;35,42;1;Appartement;34;1;;;;26362
30494;9;PL;DES HAUTS DE L'EURE;ZD;673;9;89,04;1;Maison;90;4;;;;28201
30495;5102;;ORTO DOLCE;AC;433;14;39,15;1;Appartement;39;2;;;;2A041
30496;132;;LES CLAIRIERES DE TREVOLE;AC;153;2;44;2;Appartement;64;3;;;;2A349
30497;2;RUE;DES HALLES;EY;428;12;47,78;1;Appartement;49;2;;;;30189
30498;;CHE;CELESTIN ANDUZE;H;1736;32;80,48;1;Maison;83;4;;;;31048
30499;47;CHE;DE PELLEPORT;AP;310;129;67,06;2;Appartement;61;4;;;;31555
30500;8;RUE;JEAN MOULIN;E;2356;8;32,87;1;Appartement;33;2;;;;31584
30501;7;AV;PIERRE PONS;AO;161;34;47,3;1;Appartement;47;2;;;;33005
30502;135;CRS;LAMARQUE DE PLAISANCE;AD;188;5;120,93;1;Appartement;120;4;;;;33009
30503;5;ALL;DU BOIS D'ARMAND;AX;31;4;76,38;1;Appartement;77;2;;;;33011
30504;197;BD;PDT FRANKLIN ROOSEVELT;EO;131;5;42,26;1;Appartement;43;1;;;;33063
30505;9001;;TUILERIE DES ECUS EMAUX II;AV;195;151;50,38;1;Appartement;50;2;;;;33069
30506;45;RTE;DE L HIPPODROMME;BA;70;20;33,82;2;Appartement;33;2;;;;33138
30507;45;RTE;DE L HIPPODROMME;BA;70;36;33,49;2;Appartement;33;2;;;;33138
30508;17;PL;AUBERNY;AZ;335;2;100,55;1;Maison;65;4;;;;33249
30509;7;RUE;DES VIGNOBLES;BI;90;82;70,22;1;Appartement;70;4;;;;33281
30510;50;AV;DES EYQUEMS;CP;682;148;17,88;1;Appartement;18;1;;;;33281
30511;4;RUE;JEAN JACQUES ROUSSEAU;AB;777;12;122,5;2;Appartement;131;4;;;;33402
30512;;;LAGASSE;AO;4;27;75,75;3;Appartement;77;4;;;;33466
30513;20;BD;DE L AMELIE;AR;372;17;33,11;1;Maison;35;3;;;;33514
30514;9001;RES;SARCIGNAN;CO;521;362;62,56;2;Appartement;62;4;;;;33550
30515;1;RUE;DES CHANDELLES;OE;35;447;23,63;1;Appartement;23;1;;;;34003
30516;4;RUE;GAVEAU;LX;1029;3;76,11;1;Appartement;77;3;;;;34032
30517;11;RUE;LAMARTINE;BD;211;3;73,79;1;Appartement;74;2;;;;34079
30518;48;IMP;DE LA GRANDE BLEUE;BE;413;48;36,36;1;Maison;37;3;;;;34108
30519;14;RUE;EUGENE CABROL;AP;65;2;34,3;1;Appartement;56;2;;;;34324
30520;2;RUE;DES URSULINES;AT;252;11;66,28;1;Appartement;66;3;;;;35188
30521;8;ALL;LIEUTENANT ROGER LE BERRE;BO;822;1;76,22;3;Appartement;73;4;;;;35238
30522;58;AV;DE LA REPUBLIQUE;AZ;165;12;39;2;Appartement;39;2;;;;37233
30523;11;RUE;MONTORGE;BH;14;19;27,33;1;Appartement;29;1;;;;38185
30524;59;RUE;THIERS;CO;38;16;184,4;1;Appartement;30;2;;;;38185
30525;26;BD;MAL FOCH;DI;57;35;67,37;2;Appartement;68;3;;;;38185
30526;5;RUE;DE QUEBEC;BT;74;6;33,89;1;Appartement;34;2;;;;40065
30527;2753;AV;DE L OCEAN;AA;38;48;25,17;1;Appartement;25;3;;;;40150
30528;14;RUE;BASSE;DN;950;41;36;3;Appartement;35;2;;;;41018
30529;54;BD;BARON DU MARAIS;AD;302;53;53,03;1;Appartement;53;2;;;;42187
30530;81;RUE;DE LA SABLIERE;OZ;111;4;112,85;3;Appartement;75;3;;;;42218
30531;5;RUE;JEAN DE LAISNE;AD;446;3;70,7;1;Appartement;71;3;;;;44010
30532;6;RUE;ALPHONSE DAUDET;AH;1094;1;29,29;1;Maison;28;1;;;;44012
30533;7;RUE;L HOTELLERIE;AT;93;120;21,47;1;Appartement;22;1;;;;44026
30534;9;RUE;BOILEAU;HP;63;114;41,86;1;Appartement;43;2;;;;44109
30535;8;AV;DES FLORALIES;BR;444;22;78,13;2;Appartement;77;4;;;;44162
30536;2;RUE;DE VIENNE;BX;69;4;59,08;1;Appartement;69;3;;;;44190
30537;14;;LE VAL JOLI;DM;345;123;45,34;2;Appartement;46;2;;;;44190
30538;31;BD;CARNOT;AK;288;2;54,29;1;Appartement;54;3;;;;45173
30539;31;RUE;DU FAUBOURG MADELEINE;AM;546;146;50,16;1;Appartement;49;2;;;;45234
30540;97;RUE;DE LA BORDE;AY;162;6;53,15;1;Appartement;52;2;;;;45284
30541;51;BD;DE LA LIBERTE;IW;200;15;24,65;2;Appartement;25;1;;;;47157
30542;62;RUE;DES COQUELICOTS;AT;64;11;93,73;1;Maison;82;4;;;;47201
30543;31;RES;LE PUY GARNIER;CI;8;320;37,77;2;Appartement;39;2;;;;49007
30544;3;PAS;LYAUTEY;BO;593;12;42,47;2;Appartement;43;2;;;;49099
30545;16;AV;DE GRANVILLE;AL;244;32;45,29;1;Appartement;47;2;;;;50066
30546;4;CHE;DE LA HUGUETTE;BP;112;5;21,19;1;Appartement;21;1;;;;50218
30547;22;CHE;DE LA FOSSE AUX BREBIS;BM;546;27;62,62;1;Appartement;62;3;;;;51108
30548;11;RUE;DU CANAL LOUIS XII;BS;58;25;53,67;2;Appartement;54;3;;;;51108
30549;47;AV;PAUL CHANDON;BO;386;1;48,27;2;Appartement;59;3;;;;51230
30550;39;AV;HENRI FARMAN;EK;6;75;17,35;1;Appartement;18;1;;;;51454
30551;3;RUE;DE LA NEUVILLE;AD;690;23;68,75;1;Appartement;69;3;;;;51662
30552;3;PL;AMBROISE THOMAS;AB;264;14;79,22;1;Appartement;78;3;;;;54382
30553;21;RUE;CHRISTIAN MOENCH;BO;744;185;24,8;1;Appartement;25;1;;;;54395
30554;15;RUE;JULES FERRY;AB;145;205;64,83;2;Appartement;64;4;;;;54526
30555;21;RUE;GENERAL FRERE;AE;44;604;56,43;2;Appartement;52;3;;;;54547
30556;5;RUE;DU CHATEAU;AP;328;3;38,19;1;Appartement;38;2;;;;56007
30557;10;RUE;DE LA GARE;BT;56;4;43;1;Appartement;43;3;;;;59017
30558;2;RUE;CLEMENCEAU;AI;332;18;70,14;2;Appartement;68;3;;;;59352
30559;4;AV;SIMONE;BN;210;2;71,3;1;Appartement;60;2;;;;59368
30560;45;RUE;MA CAMPAGNE;HZ;405;68;33,11;1;Appartement;35;2;;;;59599
30561;97;RES;JEANNE HACHETTE;CA;2;752;95,64;2;Appartement;94;5;;;;60057
30562;13;ALL;VAN GOGH;BE;187;1031;63,79;2;Appartement;64;4;;;;60175
30563;32;RUE;DE TURENNE;BE;784;16;20,97;1;Appartement;24;1;;;;62041
30564;121;RUE;ALFRED DELCLUZE;BC;354;1;38,6;1;Appartement;39;2;;;;62193
30565;116;RUE;DE PARIS;AH;283;24;24,5;1;Appartement;24;1;;;;62826
30566;514;RTE;DE LYS;C;991;1;40,58;1;Appartement;41;2;;;;64522
30567;15;RUE;DU VAGNOT;AD;69;2;72,33;1;Appartement;92;3;;;;69007
30568;274;RTE;DE GENAS;A;133;33;78,46;2;Appartement;78;4;;;;69029
30569;2;RUE;CLAUDE BAUDRAND;BE;213;108;57,8;2;Appartement;57;3;;;;69034
30570;1;RUE;ANDRE LAFARGE;AH;80;21;33,48;2;Appartement;39;1;;;;69142
30571;83;BD;EMILE ZOLA;AI;381;15;40,68;2;Appartement;41;2;;;;69149
30572;26;RUE;DE LA REPUBLIQUE;AL;399;18;37,87;3;Appartement;38;2;;;;69149
30573;13;AV;JEAN JAURES;AM;253;14;77,39;2;Appartement;80;3;;;;69149
30574;50;AV;MARIUS GUERPILLON;AI;724;42;41,49;1;Appartement;41;2;;;;69154
30575;8;PL;GEORGE SAND;AO;447;32;65,57;2;Appartement;65;3;;;;69286
30576;2;RUE;DE LA FORGE;AD;190;2;62,62;1;Appartement;58;4;;;;69291
30577;16;RUE;GEORGES GENOUX;B;387;2;47,23;1;Appartement;49;3;;;;70550
30578;22;RUE;DE MOELLESULAZ;A;4398;13;31,96;2;Appartement;33;1;;;;74133
30579;200;RTE;DE ROCHE PALLUD;G;647;551;22,17;2;Appartement;22;2;;;;74183
30580;3;ALL;DES COLIBRIS;A;3466;139;37,2;1;Appartement;37;2;;;;74305
30581;26;RUE;MONTORGUEIL;AQ;50;10;36,04;1;Appartement;40;2;;;;75101
30582;28;RUE;POISSONNIERE;AO;77;17;9,69;1;Appartement;15;1;;;;75102
30583;6;RUE;DE POITOU;AK;54;4;46,67;1;Appartement;50;3;;;;75103
30584;19;BD;BEAUMARCHAIS;AO;106;5;53,02;1;Appartement;51;2;;;;75104
30585;24;RUE;DU REGARD;BF;50;42;105,42;2;Appartement;95;3;;;;75106
30586;5;RUE;ROBERT ESTIENNE;AQ;10;15;52,82;1;Appartement;51;2;;;;75108
30587;13;RUE;DE TURIN;BZ;48;25;61,31;2;Appartement;54;2;;;;75108
30588;98;RUE;DE MIROMESNIL;CG;90;30;101,06;2;Appartement;95;4;;;;75108
30589;38;RUE;DE LABORDE;CI;67;25;7,34;1;Appartement;8;1;;;;75108
30590;20;RUE;PIERRE SEMARD;BE;49;12;136,05;2;Appartement;137;5;;;;75109
30591;28;RUE;DE BELLEFOND;BE;98;10;10,97;1;Appartement;15;1;;;;75109
30592;45;BD;DE LA CHAPELLE;AA;17;119;53,93;1;Appartement;52;3;;;;75110
30593;1;RUE;LUCIEN SAMPAIX;AZ;45;17;33,05;1;Appartement;28;2;;;;75110
30594;11;RUE;LOUIS BONNET;AD;86;12;28,4;2;Appartement;27;2;;;;75111
30595;4;RUE;DU GENERAL RENAULT;AZ;44;14;54,81;2;Appartement;54;3;;;;75111
30596;40;RUE;POPINCOURT;BK;1;19;33,05;1;Appartement;32;2;;;;75111
30597;215;BD;VOLTAIRE;CR;60;24;14,83;2;Appartement;14;1;;;;75111
30598;405;RUE;DE VAUGIRARD;BF;72;178;154,03;3;Appartement;140;4;;;;75115
30599;205;RUE;DE LA CROIX NIVERT;BL;65;19;51,01;2;Appartement;44;3;;;;75115
30600;212;RUE;DE VAUGIRARD;CG;45;103;17,33;1;Appartement;24;1;;;;75115
30601;48;RUE;MATHURIN REGNIER;CK;51;6;41,34;1;Appartement;50;2;;;;75115
30602;20;AV;DE VERSAILLES;CB;15;47;52,52;1;Appartement;51;2;;;;75116
30603;6;BD;SUCHET;DD;1;853;9,1;1;Appartement;10;1;;;;75116
30604;9;RUE;LOUIS DAVID;DK;40;223;31,29;1;Appartement;28;1;;;;75116
30605;131;AV;DE MALAKOFF;ET;22;12;145,85;1;Appartement;155;5;;;;75116
30606;81;RUE;LAURISTON;FK;104;8;44,19;1;Appartement;19;1;;;;75116
30607;5;RUE;JEAN BAPTISTE DUMAS;AW;40;11;107,65;3;Appartement;112;5;;;;75117
30608;13;AV;STEPHANE MALLARME;BC;4;16;12,37;1;Appartement;17;1;;;;75117
30609;13;RUE;VERNIQUET;BW;10;156;29,21;2;Appartement;28;1;;;;75117
30610;52;RUE;DES BATIGNOLLES;CP;14;57;17,27;3;Appartement;19;1;;;;75117
30611;77;RUE;VAUVENARGUES;AE;9;5;51,97;2;Appartement;50;2;;;;75118
30612;7;CITE;DU MIDI;AR;217;4;91,13;2;Maison;54;3;;;;75118
30613;6;PAS;KRACHER;BF;80;14;11,4;1;Appartement;24;2;;;;75118
30614;42;RUE;DE LA CHARBONNIERE;CH;151;21;78,18;2;Appartement;79;3;;;;75118
30615;12;RUE;DES SOLITAIRES;EA;14;13;10,19;1;Appartement;16;1;;;;75119
30616;5;RUE;FESSART;EA;99;14;40,36;2;Appartement;40;3;;;;75119
30617;14;RUE;BOTZARIS;EH;7;298;70;2;Appartement;69;2;;;;75119
30618;7;RUE;MANIN;EV;33;46;43,61;1;Appartement;45;2;;;;75119
30619;38;RUE;DES ENVIERGES;AC;71;3;59,4;1;Appartement;59;3;;;;75120
30620;363;RUE;DES PYRENEES;AK;67;19;64,25;1;Appartement;65;4;;;;75120
30621;31;RUE;DU BORREGO;AW;89;5;23,9;1;Appartement;23;1;;;;75120
30622;50;RUE;ORFILA;CE;89;23;14,96;1;Appartement;16;1;;;;75120
30623;9;RUE;JACQUES LOUER;BF;75;9;51,57;1;Appartement;52;1;;;;76351
30624;23;RUE;BOIELDIEU;DG;229;79;46;1;Appartement;46;2;;;;76351
30625;421;RUE;DE VERDUN;ML;53;149;66,2;2;Appartement;67;4;;;;76351
30626;8;RUE;PIERRE MAC ORLAN;MW;281;231;48,67;1;Appartement;48;2;;;;76540
30627;3;RUE;PORET DE BLOSSEVILLE;XD;59;12;65,38;2;Appartement;63;3;;;;76540
30628;4;;COUR DE LA PLAGE;AB;321;14;91,13;1;Appartement;70;4;;;;76655
30629;2;RUE;DE L AVIATEUR MARTEL;ZB;240;13;61,16;1;Appartement;61;3;;;;77058
30630;4;RUE;SAINTE BATHILDE;AX;21;121;78,5;1;Appartement;78;4;;;;77108
30631;16;AV;EMILE ZOLA;AN;220;44;23;1;Appartement;24;1;;;;77152
30632;1;RUE;PAUL DELAIR;AP;345;2;62,25;1;Appartement;60;3;;;;77305
30633;2;RUE;DU TROU DE LA VENTE;AC;427;4;75,02;1;Appartement;55;2;;;;77312
30634;6;ALL;ARTHUR RIMBAUD;AD;604;20;60,23;2;Appartement;61;3;;;;77373
30635;15;RUE;DES PATIS;BE;17;51;87,94;1;Maison;86;4;;;;77468
30636;28;GR;GRANDE RUE;BK;125;403;63;1;Appartement;64;3;;;;77468
30637;26;AV;DES FUSILLES;AW;304;17;46,35;1;Appartement;46;2;;;;77479
30638;1165;BD;PELLETIER;AE;744;2;48,95;1;Appartement;31;1;;;;78123
30639;42;RUE;DE VERSAILLES;AI;178;51;41,13;2;Appartement;30;3;;;;78158
30640;53;RUE;DESIRE CLEMENT;AR;147;63;42,64;1;Appartement;42;2;;;;78172
30641;46;RUE;HOCHE;AP;882;1031;81,5;1;Appartement;78;4;;;;78311
30642;9001;SQ;LE KAIN;AE;170;34;50,13;2;Appartement;48;3;;;;78358
30643;18;RUE;DE SOLFERINO;AI;475;16;47,1;1;Appartement;48;3;;;;78358
30644;31;RUE;DE LA SANGLE;AB;727;111;32,17;2;Appartement;32;2;;;;78361
30645;6;RUE;DE LA SOMME;AE;334;5205;42,29;1;Appartement;41;2;;;;78361
30646;4;ALL;DE LA MEUSE;AB;37;10;87,58;1;Appartement;87;4;;;;78383
30647;6;PL;DE BRETAGNE;AN;519;1346;43,41;2;Appartement;42;2;;;;78383
30648;12;RUE;DES PLEIADES;AT;361;254;81,43;2;Appartement;81;4;;;;78440
30649;9;RES;LENOTRE;AM;416;170;68,35;2;Appartement;68;3;;;;78517
30650;11;BD;VICTOR HUGO;AL;134;1487;55,67;2;Appartement;53;2;;;;78551
30651;9;ALL;PAUL VERLAINE;AY;613;29;138,24;1;Maison;90;7;;;;78624
30652;4;AV;DES NOES;AA;62;16;61,51;1;Appartement;61;3;;;;78644
30653;22;RUE;LOUIS HAUSSMANN;AS;30;11;78,63;1;Appartement;79;4;;;;78646
30654;2;RUE;EMILE DESCHAMPS;AX;187;18;31,26;2;Appartement;31;1;;;;78646
30655;36;RUE;EDOUARD CHARTON;BW;147;4;81,36;2;Appartement;75;3;;;;78646
30656;13;RUE;DU MARECHAL JOFFRE;AN;327;46;38,88;1;Appartement;39;2;;;;78650
30657;2;RUE;DU PRE;BM;72;4;70,69;1;Appartement;67;3;;;;82121
30658;214;RUE;CUVIER;AK;590;39;43,64;1;Appartement;57;2;;;;83009
30659;34;AV;FAUVETTES MT DES OISEAUX;EA;18;1269;78,86;1;Appartement;77;3;;;;83069
30660;464;CHE;DE VALLON CROS;CP;195;3;218,12;1;Maison;150;4;;;;83090
30661;9005;;LA MADRAGUE;BX;31;143;27,2;1;Appartement;27;1;;;;83112
30662;4774;;ANCIEN CHEM DE TOULON;AC;672;2228;22,3;1;Appartement;22;1;;;;83123
30663;25;RUE;AMIRAL NOMY;BR;815;25;96,4;1;Appartement;96;5;;;;83137
30664;9001;RUE;MARQUETAS;BZ;112;31;16,88;1;Appartement;17;1;;;;83137
30665;35;RUE;LARMODIEU;CN;714;6;46,67;1;Appartement;49;2;;;;83137
30666;860;BD;DU FARON;DE;84;20;113,25;2;Appartement;112;4;;;;83137
30667;355;RTE;DE CAUMONT;CI;638;10;93,34;3;Appartement;83;4;;;;84054
30668;6;RUE;NOTRE DAME;AB;322;13;61,41;1;Appartement;61;3;;;;91232
30669;6;RUE;DE MILLY;BK;435;1;18,49;1;Appartement;19;1;;;;91386
30670;11;DOM;DE VILLEJUST;AA;279;1;79,3;1;Maison;92;4;S;;16;91666
30671;20;CITE;NOUVELLE;AC;69;26;21,49;1;Appartement;22;1;;;;92024
30672;3;RUE;FERNAND PELLOUTIER;M;19;10;25,24;1;Appartement;66;1;;;;92024
30673;3;RUE;MARIE ET PIERRE CURIE;Z;153;14;36,41;2;Appartement;35;2;;;;92024
30674;13;AV;GALLIENI;AT;78;59;36,01;1;Appartement;40;1;;;;92026
30675;1;ALL;CAMILLE ST SAENS;AF;208;18;68,6;2;Appartement;67;4;;;;92032
30676;48;RUE;MARJOLIN;H;68;3;73,02;2;Appartement;73;3;;;;92044
30677;109;RUE;ANATOLE FRANCE;K;20;129;34,7;1;Appartement;35;1;;;;92044
30678;45;RUE;JULES GUESDE;R;30;19;23,25;2;Appartement;22;1;;;;92044
30679;48;AV;VERDIER;H;13;5;42,7;2;Appartement;42;2;;;;92049
30680;58;AV;GALLIENI;A;31;103;64,11;1;Appartement;64;3;;;;93031
30681;6;SQ;DES CREDOS;Z;356;22;48,4;2;Appartement;54;3;;;;93031
30682;3;RUE;DU CENTENAIRE;AV;123;10;30,06;1;Appartement;20;2;;;;93048
30683;87;RUE;DU SERGENT BOBILLOT;BJ;152;8;20;1;Appartement;20;1;;;;93048
30684;40;AV;DU GEN DE GAULLE;AI;652;195;27,22;1;Appartement;28;1;;;;93050
30685;2;RUE;HUSSENET;AH;143;23;88,4;2;Appartement;88;4;;;;93064
30686;5;RUE;LUCIEN PIRON;S;270;430;54,3;2;Appartement;55;2;;;;93064
30687;14;RUE;SAINT CLEMENT;AB;146;106;62,06;1;Appartement;61;3;;;;93066
30688;27;RUE;PROUDHON;CS;127;39;50,2;1;Appartement;49;2;;;;93066
30689;57;RUE;DE STRASBOURG;T;141;20;33,67;2;Appartement;38;1;;;;93066
30690;5;RUE;JEAN RENAUDIE;B;338;1059;61,57;1;Appartement;65;3;;;;93079
30691;4;RUE;JEAN GRANDEL;K;94;19;80,95;4;Appartement;80;2;;;;94015
30692;142;AV;DU GENERAL LECLERC;V;18;2;33,78;1;Appartement;34;2;;;;94015
30693;15;RUE;DE SEVIGNE;DH;17;1;53,56;2;Appartement;54;3;;;;94017
30694;8;AV;DES MARRONNIERS;BV;64;25;137,37;1;Appartement;142;6;;;;94033
30695;3;ALL;DES EFFES;J;126;7029;65,88;2;Appartement;75;4;;;;94034
30696;35;RUE;DE VERDUN;R;163;5;40,54;2;Appartement;40;2;;;;94034
30697;123;RUE;DE CHEVILLY;I;62;40;78,86;2;Appartement;81;4;;;;94038
30698;6;RUE;DE LA FUTAIE;S;53;3;35,91;1;Appartement;36;2;;;;94038
30699;37;RUE;ANATOLE FRANCE;G;279;171;67,94;2;Appartement;68;4;;;;94043
30700;99;AV;DU GENERAL LECLERC;H;79;228;82,46;2;Appartement;81;4;;;;94046
30701;4;RUE;DE SERVON;AI;223;1;167,59;1;Maison;139;5;;;;94047
30702;16;AV;DE JOINVILLE;T;47;85;27,4;1;Appartement;25;1;;;;94052
30703;168;AV;DU MARECHAL JOFFRE;R;11;3;74,44;2;Appartement;80;3;;;;94058
30704;14;RUE;DU 8 MAI 1945;AH;134;8;18,45;1;Appartement;21;1;;;;94060
30705;125;AV;DE PARIS;C;36;8;82,73;1;Appartement;90;3;;;;94067
30706;2;AV;DU MIDI;CD;65;69;29,94;2;Appartement;30;1;;;;94068
30707;13;RUE;DU CHEMIN VERT;CS;107;10;31,79;2;Appartement;30;2;;;;94068
30708;11;ALL;MOULIN DES CORBEAUX;K;27;298;64,01;2;Appartement;65;3;;;;94069
30709;4;ALL;PIERRE MENDES FRANCE;AB;167;73;74,6;1;Appartement;74;4;;;;94079
30710;2;BD;DE STRASBOURG;AO;109;4;26,1;1;Appartement;26;1;;;;94079
30711;40;RUE;DE FONTENAY;F;242;196;45,44;2;Appartement;50;2;;;;94080
30712;13;RUE;DES POMMIERS;J;98;25;66,29;2;Appartement;66;4;;;;94080
30713;53;RUE;DE LA PREVOYANCE;R;23;111;21,7;1;Appartement;24;2;;;;94080
30714;10;RUE;ALBERT 1ER;AC;217;3;27,8;1;Appartement;29;1;;;;95052
30715;1;RUE;EUGENE GUIGNET;AK;49;5;47,96;1;Appartement;53;2;;;;95052
30716;62;RUE;HAUTE;AE;218;3;30,68;1;Appartement;28;2;;;;95197
30717;2;RUE;DES POIRIERS;AR;250;66;46,79;1;Appartement;46;2;;;;95199
30718;35;RUE;DE SOISY;AH;9;36;55,4;2;Appartement;60;3;;;;95203
30719;144;RUE;DE LA GARE;AI;72;16;42,6;3;Appartement;46;3;;;;95219
30720;6;RUE;DES NOISETIERS;BA;37;301;57,29;2;Appartement;46;3;;;;95268
30721;2;RUE;ERNEST RENAN;BB;500;3;38,08;1;Appartement;38;2;;;;95268
30722;192;AV;LA DIVISION LECLERC;AD;481;198;60,27;1;Appartement;60;2;;;;95428
30723;106;RUE;DES CHESNEAUX;AE;237;4;39,17;1;Appartement;39;2;;;;95428
30724;128;AV;DE CEINTURE;AD;268;149;25,46;1;Appartement;25;1;;;;95555
30725;5477;RES;PRINCIPAUTE;T;477;66;54,59;1;Appartement;51;2;;;;972209
30726;20;RUE;DE LA BECUNE;B;110;3;57,11;1;Appartement;42;2;;;;972231
30727;53;ALL;DES PRUNUS;BD;297;17;166,98;1;Appartement;166;5;;;;01354
30728;;RES;LE MONOIKOS;AB;22;190;37,71;1;Appartement;39;1;;;;04226
30729;5710;;FRONT DE NEIGE;AD;31;44;26,48;1;Appartement;29;1;;;;06073
30730;1;PTE;DE FRANCE;AV;119;34;33,57;1;Appartement;33;1;;;;06083
30731;15;AV;DU REQUIER;BT;22;107;72,01;2;Appartement;74;4;;;;06083
30732;54;AV;DU RAY;EH;375;329;63,45;2;Appartement;63;4;;;;06088
30733;10;RUE;DU CONGRES;KT;213;39;36,4;5;Appartement;124;5;;;;06088
30734;54;RUE;DE FRANCE;KV;247;39;56,32;1;Appartement;60;3;;;;06088
30735;32;BD;DUBOUCHAGE;LB;422;13;65,28;2;Appartement;70;2;;;;06088
30736;21;RUE;GEORGES DOUBLET;LW;146;25;18,29;1;Appartement;20;1;;;;06088
30737;6;IMP;FERNAND LEGER;AC;102;519;99,84;1;Maison;102;5;;;;06149
30738;15;RUE;LUCIEN MOREL PAYEN;AE;261;10;67,29;2;Appartement;66;3;;;;10387
30739;20;PAS;BARBEROUSSE;AV;7;715;26,85;1;Appartement;29;2;;;;11170
30740;16;BD;MARCEL SEMBAT;AI;848;10;58,06;1;Appartement;53;3;;;;11262
30741;6;QUAI;DES MARCHANDS;AT;32;11;32,12;1;Appartement;32;1;;;;14220
30742;9001;VC;RES LES RIVES DE DEAUVILLE;AH;124;309;35,04;1;Appartement;43;1;;;;14557
30743;27;;LES AVINAUX;B;496;107;63,1;1;Appartement;61;2;;;;18005
30744;38;RUE;JEAN JAURES;AW;150;12;40,37;2;Appartement;41;2;;;;19272
30745;29;BD;LAENNEC;AS;527;218;72,91;2;Appartement;73;3;;;;22278
30746;25;RUE;CORDIERE;BD;578;22;66,98;1;Appartement;65;3;;;;22278
30747;450;AV;DES BOURDONNAS;AC;368;106;95,67;2;Appartement;97;3;;;;26211
30748;14;RUE;DE LA MADELEINE;XE;40;1;81,88;3;Appartement;78;3;;;;27681
30749;25;RUE;DU BOURG;AH;24;2;31,61;1;Appartement;31;1;;;;28085
30750;16;BD;CONDORCET;AI;511;34;64,3;3;Appartement;64;3;;;;28404
30751;186;RUE;JACQUELINE MAILLAN;EM;395;25;79,09;1;Maison;79;4;;;;29019
30752;85;CRS;NAPOLEON;BP;102;237;113,09;1;Appartement;114;4;;;;2A004
30753;6;RUE;CONVENTIONNEL CHIAPPE;BY;151;7;134,03;1;Appartement;140;4;;;;2A004
30754;1;RES;DU PARC LUCIE LAVEZZI;CK;316;431;35,15;1;Appartement;34;2;;;;2A004
30755;61;AV;DE L EUROPE;BD;261;109;45,64;2;Appartement;42;3;;;;30028
30756;110;RUE;PIERRE BROSSOLETTE;BY;58;32;25,04;1;Appartement;24;1;;;;30133
30757;25;RUE;DE LA PAROISSE;BH;228;3;92,36;3;Maison;90;3;;;;30202
30758;9;AV;JEAN JAURES;AY;755;4;64,24;2;Appartement;66;3;;;;30334
30759;17;AV;DES TOURTERELLES;AN;100;80;73,12;1;Appartement;66;4;;;;33011
