Id_ventes;No_disposition;Date_mutation;Nature_mutation;Valeur_fonciere;Id_refbien
686;1;08/01/2020;Vente;65748;686
687;1;08/01/2020;Vente;76500;687
688;1;08/01/2020;Vente;242000;688
689;1;08/01/2020;Vente;223400;689
690;1;08/01/2020;Vente;201400;690
691;1;08/01/2020;Vente;215000;691
692;1;08/01/2020;Vente;148000;692
693;1;08/01/2020;Vente;187000;693
694;1;08/01/2020;Vente;22000;694
695;1;08/01/2020;Vente;21750;695
696;1;08/01/2020;Vente;68500;696
697;1;08/01/2020;Vente;108000;697
698;1;08/01/2020;Vente;500000;698
699;1;08/01/2020;Vente;248910;699
700;1;08/01/2020;Vente;85800;700
701;1;08/01/2020;Vente;130000;701
702;1;08/01/2020;Vente;163400;702
703;1;08/01/2020;Vente;257500;703
704;1;08/01/2020;Vente;133200;704
705;1;08/01/2020;Vente;139000;705
706;1;08/01/2020;Vente;243000;706
707;1;08/01/2020;Vente;218000;707
708;1;08/01/2020;Vente;149400;708
709;1;08/01/2020;Vente;147800;709
710;1;08/01/2020;Vente;133900;710
711;1;08/01/2020;Vente;160000;711
712;1;08/01/2020;Vente;79000;712
713;1;08/01/2020;Vente;278400;713
714;1;08/01/2020;Vente;273600;714
715;1;08/01/2020;Vente;120930;715
716;1;08/01/2020;Vente;100000;716
717;1;08/01/2020;Vente;106500;717
718;1;08/01/2020;Vente;149000;718
719;1;08/01/2020;Vente;165200;719
720;1;08/01/2020;Vente;58000;720
721;1;08/01/2020;Vente;145000;721
722;1;08/01/2020;Vente;54500;722
723;1;08/01/2020;Vente;283000;723
724;1;08/01/2020;Vente;237000;724
725;1;08/01/2020;Vente;153190;725
726;1;08/01/2020;Vente;65210;726
727;1;08/01/2020;Vente;185000;727
728;1;08/01/2020;Vente;45082;728
729;1;08/01/2020;Vente;92000;729
730;1;08/01/2020;Vente;141000;730
731;1;08/01/2020;Vente;43000;731
732;1;08/01/2020;Vente;138400;732
733;1;08/01/2020;Vente;78000;733
734;1;08/01/2020;Vente;141650;734
735;1;08/01/2020;Vente;61750;735
736;1;08/01/2020;Vente;92800;736
737;1;08/01/2020;Vente;106500;737
738;1;08/01/2020;Vente;93500;738
739;1;08/01/2020;Vente;142000;739
740;1;08/01/2020;Vente;36900;740
741;1;08/01/2020;Vente;145000;741
742;1;08/01/2020;Vente;45000;742
743;1;08/01/2020;Vente;157000;743
744;1;08/01/2020;Vente;243010;744
745;1;08/01/2020;Vente;155490;745
746;1;08/01/2020;Vente;235294;746
747;1;08/01/2020;Vente;740000;747
748;1;08/01/2020;Vente;254000;748
749;1;08/01/2020;Vente;119000;749
750;1;08/01/2020;Vente;26500;750
751;1;08/01/2020;Vente;17000;751
752;1;08/01/2020;Vente;221775;752
753;1;08/01/2020;Vente;105000;753
754;1;08/01/2020;Vente;236538;754
755;1;08/01/2020;Vente;572500;755
756;1;08/01/2020;Vente;370000;756
757;1;08/01/2020;Vente;648600;757
758;1;08/01/2020;Vente;879000;758
759;1;08/01/2020;Vente;432000;759
760;1;08/01/2020;Vente;1195000;760
761;1;08/01/2020;Vente;2184420;761
762;1;08/01/2020;Vente;1493825;762
763;1;08/01/2020;Vente;871900;763
764;1;08/01/2020;Vente;215000;764
765;1;08/01/2020;Vente;744000;765
766;1;08/01/2020;Vente;384000;766
767;1;08/01/2020;Vente;845575;767
768;1;08/01/2020;Vente;599100;768
769;1;08/01/2020;Vente;327500;769
770;1;08/01/2020;Vente;1140000;770
771;1;08/01/2020;Vente;545000;771
772;1;08/01/2020;Vente;383000;772
773;1;08/01/2020;Vente;267000;773
774;1;08/01/2020;Vente;478000;774
775;1;08/01/2020;Vente;585000;775
776;1;08/01/2020;Vente;721900;776
777;1;08/01/2020;Vente;1091250;777
778;1;08/01/2020;Vente;663688;778
779;1;08/01/2020;Vente;317320;779
780;1;08/01/2020;Vente;516000;780
781;1;08/01/2020;Vente;900800;781
782;1;08/01/2020;Vente;93000;782
783;1;08/01/2020;Vente;269000;783
784;1;08/01/2020;Vente;325500;784
785;1;08/01/2020;Vente;50000;785
786;1;08/01/2020;Vente;438750;786
787;1;08/01/2020;Vente;91000;787
788;1;08/01/2020;Vente;420000;788
789;1;08/01/2020;Vente;188596;789
790;1;08/01/2020;Vente;165000;790
791;1;08/01/2020;Vente;128000;791
792;1;08/01/2020;Vente;187000;792
793;1;08/01/2020;Vente;132000;793
794;1;08/01/2020;Vente;493600;794
795;1;08/01/2020;Vente;470000;795
796;1;08/01/2020;Vente;158000;796
797;1;08/01/2020;Vente;139650;797
798;1;08/01/2020;Vente;254000;798
799;1;08/01/2020;Vente;292500;799
800;1;08/01/2020;Vente;97000;800
801;1;08/01/2020;Vente;257500;801
802;1;08/01/2020;Vente;198000;802
803;1;08/01/2020;Vente;201000;803
804;1;08/01/2020;Vente;101885;804
805;1;08/01/2020;Vente;275000;805
806;1;08/01/2020;Vente;453000;806
807;1;08/01/2020;Vente;113000;807
808;1;08/01/2020;Vente;67000;808
809;1;08/01/2020;Vente;53500;809
810;1;08/01/2020;Vente;61000;810
811;1;08/01/2020;Vente;150000;811
812;1;08/01/2020;Vente;76000;812
813;1;08/01/2020;Vente;93840;813
814;1;08/01/2020;Vente;123400;814
815;1;08/01/2020;Vente;109990;815
816;2;08/01/2020;Vente;212000;816
817;1;08/01/2020;Vente;146835;817
818;1;08/01/2020;Vente;294000;818
819;1;08/01/2020;Vente;82500;819
820;1;08/01/2020;Vente;197200;820
821;1;08/01/2020;Vente;247000;821
822;1;08/01/2020;Vente;497000;822
823;1;08/01/2020;Vente;414800;823
824;1;08/01/2020;Vente;930000;824
825;1;08/01/2020;Vente;100000;825
826;1;08/01/2020;Vente;200000;826
827;1;08/01/2020;Vente;190000;827
828;1;08/01/2020;Vente;313000;828
829;1;08/01/2020;Vente;216890;829
830;1;08/01/2020;Vente;182000;830
831;1;08/01/2020;Vente;208000;831
832;1;08/01/2020;Vente;352150;832
833;1;08/01/2020;Vente;372000;833
834;1;08/01/2020;Vente;490000;834
835;1;08/01/2020;Vente;627110;835
836;1;08/01/2020;Vente;1042127;836
837;1;08/01/2020;Vente;262500;837
838;1;08/01/2020;Vente;475260;838
839;1;08/01/2020;Vente;115500;839
840;1;08/01/2020;Vente;155000;840
841;1;08/01/2020;Vente;212525;841
842;1;08/01/2020;Vente;443300;842
843;1;08/01/2020;Vente;245000;843
844;1;08/01/2020;Vente;247000;844
845;1;08/01/2020;Vente;253250;845
846;1;08/01/2020;Vente;426250;846
847;1;08/01/2020;Vente;155000;847
848;1;08/01/2020;Vente;141000;848
849;1;08/01/2020;Vente;196000;849
850;1;08/01/2020;Vente;114000;850
851;1;08/01/2020;Vente;181900;851
852;1;08/01/2020;Vente;207000;852
853;1;08/01/2020;Vente;80000;853
854;1;08/01/2020;Vente;842000;854
855;1;08/01/2020;Vente;361000;855
856;1;08/01/2020;Vente;543000;856
857;1;08/01/2020;Vente;930000;857
858;1;08/01/2020;Vente;173000;858
859;1;08/01/2020;Vente;387000;859
860;1;08/01/2020;Vente;360976;860
861;1;08/01/2020;Vente;247400;861
862;1;08/01/2020;Vente;396450;862
863;1;08/01/2020;Vente;310000;863
864;1;08/01/2020;Vente;45480;864
865;1;08/01/2020;Vente;134000;865
866;1;08/01/2020;Vente;264800;866
867;1;08/01/2020;Vente;387200;867
868;1;08/01/2020;Vente;229000;868
869;1;08/01/2020;Vente;355000;869
870;1;08/01/2020;Vente;247000;870
871;1;08/01/2020;Vente;122900;871
872;1;09/01/2020;Vente;212000;872
873;1;09/01/2020;Vente;309000;873
874;1;09/01/2020;Vente;200750;874
875;1;09/01/2020;Vente;474801;875
876;1;09/01/2020;Vente;174000;876
877;1;09/01/2020;Vente;125110;877
878;1;09/01/2020;Vente;119175;878
879;1;09/01/2020;Vente;121300;879
880;1;09/01/2020;Vente;314600;880
881;1;09/01/2020;Vente;179000;881
882;1;09/01/2020;Vente;97800;882
883;1;09/01/2020;Vente;54500;883
884;1;09/01/2020;Vente;128850;884
885;1;09/01/2020;Vente;106000;885
886;1;09/01/2020;Vente;157500;886
887;1;09/01/2020;Vente;77020;887
888;1;09/01/2020;Vente;180000;888
889;1;09/01/2020;Vente;100000;889
890;1;09/01/2020;Vente;125000;890
891;1;09/01/2020;Vente;175000;891
892;1;09/01/2020;Vente;146400;892
893;1;09/01/2020;Vente;118000;893
894;1;09/01/2020;Vente;143000;894
895;1;09/01/2020;Vente;67000;895
896;1;09/01/2020;Vente;90500;896
897;1;09/01/2020;Vente;101250;897
898;1;09/01/2020;Vente;252750;898
899;1;09/01/2020;Vente;127000;899
900;1;09/01/2020;Vente;178000;900
901;1;09/01/2020;Vente;388000;901
902;1;09/01/2020;Vente;120000;902
903;1;09/01/2020;Vente;103000;903
904;1;09/01/2020;Vente;91000;904
905;1;09/01/2020;Vente;138370;905
906;1;09/01/2020;Vente;881000;906
907;1;09/01/2020;Vente;51500;907
908;1;09/01/2020;Vente;175400;908
909;1;09/01/2020;Vente;213390;909
910;1;09/01/2020;Vente;118000;910
911;1;09/01/2020;Vente;222490;911
912;1;09/01/2020;Vente;188000;912
913;1;09/01/2020;Vente;96300;913
914;1;09/01/2020;Vente;142950;914
915;1;09/01/2020;Vente;272825;915
916;1;09/01/2020;Vente;138100;916
917;1;09/01/2020;Vente;102500;917
918;1;09/01/2020;Vente;158500;918
919;1;09/01/2020;Vente;83980;919
920;1;09/01/2020;Vente;348000;920
921;1;09/01/2020;Vente;351000;921
922;1;09/01/2020;Vente;207600;922
923;1;09/01/2020;Vente;196000;923
924;1;09/01/2020;Vente;259600;924
925;1;09/01/2020;Vente;206400;925
926;1;09/01/2020;Vente;306200;926
927;1;09/01/2020;Vente;755000;927
928;1;09/01/2020;Vente;328000;928
929;1;09/01/2020;Vente;70500;929
930;1;09/01/2020;Vente;75000;930
931;1;09/01/2020;Vente;87450;931
932;1;09/01/2020;Vente;175200;932
933;1;09/01/2020;Vente;97500;933
934;1;09/01/2020;Vente;166900;934
935;1;09/01/2020;Vente;188035;935
936;1;09/01/2020;Vente;121000;936
937;1;09/01/2020;Vente;156500;937
938;1;09/01/2020;Vente;362000;938
939;1;09/01/2020;Vente;149150;939
940;1;09/01/2020;Vente;212700;940
941;1;09/01/2020;Vente;330500;941
942;1;09/01/2020;Vente;167000;942
943;1;09/01/2020;Vente;41000;943
944;1;09/01/2020;Vente;115125;944
945;1;09/01/2020;Vente;95760;945
946;1;09/01/2020;Vente;83640;946
947;1;09/01/2020;Vente;60000;947
948;1;09/01/2020;Vente;144300;948
949;1;09/01/2020;Vente;80200;949
950;1;09/01/2020;Vente;106000;950
951;1;09/01/2020;Vente;135000;951
952;1;09/01/2020;Vente;199688;952
953;1;09/01/2020;Vente;696290;953
954;1;09/01/2020;Vente;151597,5;954
955;1;09/01/2020;Vente;86511;955
956;1;09/01/2020;Vente;279050;956
957;1;09/01/2020;Vente;232300;957
958;1;09/01/2020;Vente;125120;958
959;1;09/01/2020;Vente;191115;959
960;1;09/01/2020;Vente;26000;960
961;1;09/01/2020;Vente;59000;961
962;1;09/01/2020;Vente;107000;962
963;1;09/01/2020;Vente;370000;963
964;1;09/01/2020;Vente;65500;964
965;1;09/01/2020;Vente;46000;965
966;1;09/01/2020;Vente;306500;966
967;1;09/01/2020;Vente;749760;967
968;1;09/01/2020;Vente;175000;968
969;1;09/01/2020;Vente;250000;969
970;1;09/01/2020;Vente;72000;970
971;1;09/01/2020;Vente;127000;971
972;1;09/01/2020;Vente;95000;972
973;2;09/01/2020;Vente;132000;973
974;1;09/01/2020;Vente;30500;974
975;1;09/01/2020;Vente;340055;975
976;1;09/01/2020;Vente;453250;976
977;1;09/01/2020;Vente;257800;977
978;1;09/01/2020;Vente;227600;978
979;1;09/01/2020;Vente;257200;979
980;1;09/01/2020;Vente;163000;980
981;1;09/01/2020;Vente;121850;981
982;1;09/01/2020;Vente;124650;982
983;1;09/01/2020;Vente;115000;983
984;1;09/01/2020;Vente;132400;984
985;1;09/01/2020;Vente;78000;985
986;1;09/01/2020;Vente;49000;986
987;1;09/01/2020;Vente;741500;987
988;1;09/01/2020;Vente;380000;988
989;1;09/01/2020;Vente;1011500;989
990;1;09/01/2020;Vente;261500;990
991;1;09/01/2020;Vente;485625;991
992;1;09/01/2020;Vente;648400;992
993;1;09/01/2020;Vente;887000;993
994;1;09/01/2020;Vente;920000;994
995;1;09/01/2020;Vente;505000;995
996;1;09/01/2020;Vente;252500;996
997;1;09/01/2020;Vente;712400;997
998;1;09/01/2020;Vente;370000;998
999;1;09/01/2020;Vente;401480;999
1000;1;09/01/2020;Vente;385950;1000
1001;1;09/01/2020;Vente;256000;1001
1002;1;09/01/2020;Vente;1702800;1002
1003;1;09/01/2020;Vente;975000;1003
1004;1;09/01/2020;Vente;758050;1004
1005;1;09/01/2020;Vente;1042470;1005
1006;1;09/01/2020;Vente;292300;1006
1007;1;09/01/2020;Vente;175800;1007
1008;1;09/01/2020;Vente;281430;1008
1009;1;09/01/2020;Vente;450700;1009
1010;1;09/01/2020;Vente;752400;1010
1011;1;09/01/2020;Vente;168500;1011
1012;1;09/01/2020;Vente;773550;1012
1013;1;09/01/2020;Vente;370500;1013
1014;1;09/01/2020;Vente;812000;1014
1015;1;09/01/2020;Vente;96000;1015
1016;1;09/01/2020;Vente;140400;1016
1017;1;09/01/2020;Vente;162800;1017
1018;1;09/01/2020;Vente;384521;1018
1019;1;09/01/2020;Vente;75000;1019
1020;1;09/01/2020;Vente;94000;1020
1021;1;09/01/2020;Vente;48374;1021
1022;1;09/01/2020;Vente;120000;1022
1023;1;09/01/2020;Vente;285000;1023
1024;1;09/01/2020;Vente;208900;1024
1025;1;09/01/2020;Vente;75000;1025
1026;1;09/01/2020;Vente;104000;1026
1027;1;09/01/2020;Vente;135000;1027
1028;1;09/01/2020;Vente;189500;1028
1029;1;09/01/2020;Vente;107000;1029
1030;1;09/01/2020;Vente;215000;1030
1031;1;09/01/2020;Vente;91000;1031
1032;1;09/01/2020;Vente;158906;1032
1033;1;09/01/2020;Vente;357500;1033
1034;1;09/01/2020;Vente;222000;1034
1035;1;09/01/2020;Vente;79000;1035
1036;1;09/01/2020;Vente;434000;1036
1037;1;09/01/2020;Vente;250000;1037
1038;1;09/01/2020;Vente;291000;1038
1039;1;09/01/2020;Vente;80000;1039
1040;1;09/01/2020;Vente;358800;1040
1041;1;09/01/2020;Vente;240000;1041
1042;1;09/01/2020;Vente;290000;1042
1043;1;09/01/2020;Vente;83600;1043
1044;1;09/01/2020;Vente;136950;1044
1045;1;09/01/2020;Vente;200000;1045
1046;1;09/01/2020;Vente;160000;1046
1047;1;09/01/2020;Vente;81320;1047
1048;1;09/01/2020;Vente;81000;1048
1049;1;09/01/2020;Vente;490530;1049
1050;1;09/01/2020;Vente;364100;1050
1051;1;09/01/2020;Vente;138000;1051
1052;1;09/01/2020;Vente;116000;1052
1053;1;09/01/2020;Vente;136000;1053
1054;1;09/01/2020;Vente;149000;1054
1055;1;09/01/2020;Vente;127000;1055
1056;1;09/01/2020;Vente;181000;1056
1057;1;09/01/2020;Vente;50400;1057
1058;1;09/01/2020;Vente;122000;1058
1059;1;09/01/2020;Vente;165000;1059
1060;1;09/01/2020;Vente;126000;1060
1061;1;09/01/2020;Vente;130220;1061
1062;1;09/01/2020;Vente;90000;1062
1063;1;09/01/2020;Vente;182000;1063
1064;1;09/01/2020;Vente;160000;1064
1065;1;09/01/2020;Vente;890000;1065
1066;1;09/01/2020;Vente;441000;1066
1067;1;09/01/2020;Vente;498000;1067
1068;1;09/01/2020;Vente;210000;1068
1069;1;09/01/2020;Vente;360600;1069
1070;1;09/01/2020;Vente;625722;1070
1071;1;09/01/2020;Vente;156300;1071
1072;1;09/01/2020;Vente;348900;1072
1073;1;09/01/2020;Vente;295050;1073
1074;1;09/01/2020;Vente;272215;1074
1075;1;09/01/2020;Vente;255000;1075
1076;1;09/01/2020;Vente;280000;1076
1077;1;09/01/2020;Vente;142000;1077
1078;1;09/01/2020;Vente;206000;1078
1079;1;09/01/2020;Vente;270000;1079
1080;1;09/01/2020;Vente;212000;1080
1081;1;09/01/2020;Vente;319000;1081
1082;1;09/01/2020;Vente;604580;1082
1083;1;09/01/2020;Vente;362637;1083
1084;1;09/01/2020;Vente;271000;1084
1085;1;09/01/2020;Vente;1072500;1085
1086;1;09/01/2020;Vente;583500;1086
1087;1;09/01/2020;Vente;653700;1087
1088;1;09/01/2020;Vente;261200;1088
1089;1;09/01/2020;Vente;694000;1089
1090;1;09/01/2020;Vente;589000;1090
1091;1;09/01/2020;Vente;164500;1091
1092;1;09/01/2020;Vente;263540;1092
1093;1;09/01/2020;Vente;90000;1093
1094;1;09/01/2020;Vente;147000;1094
1095;1;09/01/2020;Vente;190000;1095
1096;1;09/01/2020;Vente;205000;1096
1097;1;09/01/2020;Vente;298000;1097
1098;1;09/01/2020;Vente;408000;1098
1099;1;09/01/2020;Vente;137000;1099
1100;1;09/01/2020;Vente;175000;1100
1101;1;09/01/2020;Vente;127000;1101
1102;1;09/01/2020;Vente;580000;1102
1103;1;09/01/2020;Vente;113000;1103
1104;1;09/01/2020;Vente;124000;1104
1105;1;09/01/2020;Vente;222500;1105
1106;1;09/01/2020;Vente;243750;1106
1107;1;09/01/2020;Vente;76000;1107
1108;1;09/01/2020;Vente;298760;1108
1109;1;09/01/2020;Vente;224000;1109
1110;1;09/01/2020;Vente;300000;1110
1111;1;09/01/2020;Vente;140600;1111
1112;1;09/01/2020;Vente;163000;1112
1113;1;09/01/2020;Vente;297000;1113
1114;1;09/01/2020;Vente;209000;1114
1115;1;09/01/2020;Vente;317000;1115
1116;1;09/01/2020;Vente;286350;1116
1117;1;09/01/2020;Vente;210000;1117
1118;1;09/01/2020;Vente;150000;1118
1119;1;09/01/2020;Vente;185000;1119
1120;1;09/01/2020;Vente;193000;1120
1121;1;09/01/2020;Vente;208000;1121
1122;1;09/01/2020;Vente;40000;1122
1123;1;10/01/2020;Vente;203400;1123
1124;1;10/01/2020;Vente;68100;1124
1125;1;10/01/2020;Vente;290000;1125
1126;1;10/01/2020;Vente;38550;1126
1127;1;10/01/2020;Vente;169600;1127
1128;1;10/01/2020;Vente;86000;1128
1129;1;10/01/2020;Vente;245000;1129
1130;1;10/01/2020;Vente;780000;1130
1131;1;10/01/2020;Vente;185000;1131
1132;1;10/01/2020;Vente;537700;1132
1133;1;10/01/2020;Vente;421420;1133
1134;1;10/01/2020;Vente;262089;1134
1135;1;10/01/2020;Vente;228500;1135
1136;1;10/01/2020;Vente;414000;1136
1137;1;10/01/2020;Vente;158525;1137
1138;1;10/01/2020;Vente;171600;1138
1139;1;10/01/2020;Vente;172020;1139
1140;1;10/01/2020;Vente;257161;1140
1141;1;10/01/2020;Vente;175500;1141
1142;1;10/01/2020;Vente;117000;1142
1143;1;10/01/2020;Vente;97000;1143
1144;1;10/01/2020;Vente;116000;1144
1145;1;10/01/2020;Vente;485000;1145
1146;1;10/01/2020;Vente;40000;1146
1147;1;10/01/2020;Vente;100500;1147
1148;1;10/01/2020;Vente;125000;1148
1149;1;10/01/2020;Vente;134000;1149
1150;1;10/01/2020;Vente;56500;1150
1151;1;10/01/2020;Vente;66000;1151
1152;1;10/01/2020;Vente;68000;1152
1153;1;10/01/2020;Vente;113500;1153
1154;1;10/01/2020;Vente;80000;1154
1155;1;10/01/2020;Vente;365000;1155
1156;1;10/01/2020;Vente;432000;1156
1157;1;10/01/2020;Vente;91000;1157
1158;1;10/01/2020;Vente;147000;1158
1159;1;10/01/2020;Vente;114500;1159
1160;1;10/01/2020;Vente;78000;1160
1161;1;10/01/2020;Vente;53000;1161
1162;1;10/01/2020;Vente;201400;1162
1163;1;10/01/2020;Vente;124600;1163
1164;1;10/01/2020;Vente;94000;1164
1165;1;10/01/2020;Vente;247700;1165
1166;1;10/01/2020;Vente;121000;1166
1167;1;10/01/2020;Vente;157000;1167
1168;1;10/01/2020;Vente;285000;1168
1169;1;10/01/2020;Vente;129000;1169
1170;1;10/01/2020;Vente;149000;1170
1171;1;10/01/2020;Vente;33000;1171
1172;1;10/01/2020;Vente;105000;1172
1173;1;10/01/2020;Vente;192000;1173
1174;1;10/01/2020;Vente;138000;1174
1175;1;10/01/2020;Vente;79000;1175
1176;1;10/01/2020;Vente;234000;1176
1177;1;10/01/2020;Vente;118000;1177
1178;1;10/01/2020;Vente;116200;1178
1179;1;10/01/2020;Vente;111000;1179
1180;1;10/01/2020;Vente;74990;1180
1181;1;10/01/2020;Vente;307155;1181
1182;1;10/01/2020;Vente;185550;1182
1183;1;10/01/2020;Vente;63500;1183
1184;1;10/01/2020;Vente;141900;1184
1185;1;10/01/2020;Vente;260850;1185
1186;1;10/01/2020;Vente;139750;1186
1187;1;10/01/2020;Vente;38000;1187
1188;1;10/01/2020;Vente;75600;1188
1189;1;10/01/2020;Vente;85000;1189
1190;1;10/01/2020;Vente;71155;1190
1191;1;10/01/2020;Vente;102500;1191
1192;1;10/01/2020;Vente;156000;1192
1193;1;10/01/2020;Vente;238350;1193
1194;1;10/01/2020;Vente;212400;1194
1195;1;10/01/2020;Vente;318850;1195
1196;1;10/01/2020;Vente;326050;1196
1197;1;10/01/2020;Vente;254500;1197
1198;1;10/01/2020;Vente;60089;1198
1199;1;10/01/2020;Vente;53000;1199
1200;1;10/01/2020;Vente;237500;1200
1201;1;10/01/2020;Vente;113000;1201
1202;1;10/01/2020;Vente;243000;1202
1203;1;10/01/2020;Vente;165300;1203
1204;1;10/01/2020;Vente;109720;1204
1205;1;10/01/2020;Vente;118200;1205
1206;1;10/01/2020;Vente;86500;1206
1207;1;10/01/2020;Vente;85370;1207
1208;1;10/01/2020;Vente;98000;1208
1209;1;10/01/2020;Vente;77000;1209
1210;1;10/01/2020;Vente;85650;1210
1211;1;10/01/2020;Vente;86650;1211
1212;1;10/01/2020;Vente;83000;1212
1213;1;10/01/2020;Vente;75800;1213
1214;1;10/01/2020;Vente;9000;1214
1215;1;10/01/2020;Vente;295245;1215
1216;1;10/01/2020;Vente;130000;1216
1217;1;10/01/2020;Vente;121800;1217
1218;1;10/01/2020;Vente;164000;1218
1219;1;10/01/2020;Vente;141000;1219
1220;1;10/01/2020;Vente;503700;1220
1221;1;10/01/2020;Vente;169600;1221
1222;1;10/01/2020;Vente;142500;1222
1223;1;10/01/2020;Vente;204000;1223
1224;1;10/01/2020;Vente;139000;1224
1225;1;10/01/2020;Vente;213000;1225
1226;1;10/01/2020;Vente;71100;1226
1227;1;10/01/2020;Vente;125000;1227
1228;1;10/01/2020;Vente;160490;1228
1229;1;10/01/2020;Vente;114600;1229
1230;1;10/01/2020;Vente;72480;1230
1231;1;10/01/2020;Vente;98000;1231
1232;1;10/01/2020;Vente;270000;1232
1233;1;10/01/2020;Vente;106400;1233
1234;1;10/01/2020;Vente;30000;1234
1235;1;10/01/2020;Vente;101000;1235
1236;1;10/01/2020;Vente;230000;1236
1237;1;10/01/2020;Vente;133465;1237
1238;1;10/01/2020;Vente;190000;1238
1239;1;10/01/2020;Vente;155500;1239
1240;1;10/01/2020;Vente;78000;1240
1241;1;10/01/2020;Vente;34000;1241
1242;1;10/01/2020;Vente;127000;1242
1243;1;10/01/2020;Vente;141150;1243
1244;1;10/01/2020;Vente;65550;1244
1245;1;10/01/2020;Vente;208000;1245
1246;1;10/01/2020;Vente;119800;1246
1247;1;10/01/2020;Vente;228000;1247
1248;1;10/01/2020;Vente;145100;1248
1249;1;10/01/2020;Vente;232500;1249
1250;1;10/01/2020;Vente;95000;1250
1251;1;10/01/2020;Vente;80000;1251
1252;1;10/01/2020;Vente;147800;1252
1253;1;10/01/2020;Vente;210000;1253
1254;1;10/01/2020;Vente;75800;1254
1255;1;10/01/2020;Vente;52000;1255
1256;1;10/01/2020;Vente;72000;1256
1257;1;10/01/2020;Vente;63000;1257
1258;1;10/01/2020;Vente;39000;1258
1259;1;10/01/2020;Vente;232400;1259
1260;1;10/01/2020;Vente;111000;1260
1261;1;10/01/2020;Vente;182480;1261
1262;1;10/01/2020;Vente;57000;1262
1263;1;10/01/2020;Vente;290000;1263
1264;1;10/01/2020;Vente;360000;1264
1265;1;10/01/2020;Vente;100000;1265
1266;1;10/01/2020;Vente;102000;1266
1267;1;10/01/2020;Vente;234000;1267
1268;1;10/01/2020;Vente;286000;1268
1269;1;10/01/2020;Vente;53500;1269
1270;1;10/01/2020;Vente;265700;1270
1271;1;10/01/2020;Vente;146600;1271
1272;1;10/01/2020;Vente;124000;1272
1273;1;10/01/2020;Vente;115000;1273
1274;1;10/01/2020;Vente;90000;1274
1275;1;10/01/2020;Vente;117000;1275
1276;1;10/01/2020;Vente;96000;1276
1277;1;10/01/2020;Vente;65000;1277
1278;1;10/01/2020;Vente;194200;1278
1279;1;10/01/2020;Vente;38000;1279
1280;1;10/01/2020;Vente;106400;1280
1281;1;10/01/2020;Vente;50000;1281
